lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847579484775038478975,2022,Marchment-Domi-Seguin,DAL,line,5on5,15,3331.0,122.0,0.47,0.5,0.46,27.68,2.58,1.77,6.7,0.9,14.47,10.58,2.53,2.65,2.61,25.0,12.0,20.0,57.0,1.0,2.0,0.0,8.0,0.0,19.0,7.0,24.0,36.0,4.0,8.0,24.0,31.0,2.0,5.0,27.0,7.0,3.0,0.87,0.98,0.72,0.0,1.0,0.0,57.39,37.0,37.26,2.0,0.37,0.29,0.29,2.66,2.72,2.71,31.25,2.96,2.21,7.9,1.04,17.08,11.81,2.86,2.93,2.83,28.0,15.0,15.0,58.0,4.0,3.0,3.0,5.0,1.0,16.0,14.0,24.0,39.0,2.0,4.0,31.0,31.0,11.0,8.0,30.0,11.0,2.0,0.91,1.5,0.54,1.0,1.0,2.0,58.75,43.0,43.28,4.0,0.47,0.55,0.55,2.87,2.86,2.79
847061084773928477500,2022,Parise-Horvat-Fasching,NYI,line,5on5,3,828.0,22.0,0.34,0.4,0.48,8.39,0.29,0.52,2.1,0.27,5.19,3.63,0.29,0.31,0.31,6.0,6.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,6.0,12.0,0.0,0.0,8.0,5.0,2.0,2.0,11.0,1.0,0.0,0.21,0.09,0.0,0.0,0.0,0.0,12.91,12.0,12.87,2.0,0.11,0.0,0.0,0.4,0.42,0.42,9.01,0.56,0.63,2.77,0.29,5.2,3.55,0.52,0.53,0.49,8.0,5.0,5.0,18.0,1.0,0.0,0.0,2.0,1.0,7.0,2.0,7.0,12.0,0.0,0.0,13.0,5.0,3.0,4.0,11.0,2.0,0.0,0.34,0.22,0.0,1.0,0.0,0.0,16.78,13.0,12.11,3.0,0.13,0.0,0.0,0.69,0.65,0.6
84785078482684,2022,Hughes-Marino,NJD,pairing,5on5,3,1262.0,18.0,0.7,0.44,0.55,12.65,1.16,0.94,3.01,0.43,6.75,4.71,1.12,1.24,1.2,11.0,6.0,1.0,18.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,11.0,17.0,0.0,0.0,11.0,9.0,3.0,1.0,13.0,2.0,2.0,0.33,0.23,0.6,0.0,0.0,0.0,19.14,17.0,18.08,1.0,0.2,0.6,0.6,0.75,0.8,0.79,9.57,0.51,0.52,2.41,0.31,5.65,4.6,0.5,0.5,0.49,9.0,5.0,9.0,23.0,0.0,0.0,0.0,1.0,2.0,7.0,4.0,9.0,14.0,1.0,2.0,12.0,9.0,6.0,1.0,13.0,1.0,0.0,0.42,0.09,0.0,0.0,0.0,0.0,22.69,14.0,14.06,1.0,0.11,0.0,0.0,0.61,0.6,0.59
84741668480727,2022,Martinez-Whitecloud,VGK,pairing,5on5,17,602.0,131.0,0.84,0.47,0.54,5.51,0.57,0.39,1.33,0.16,2.68,1.87,0.57,0.59,0.59,5.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,0.17,0.17,0.22,0.0,0.0,1.0,7.95,7.0,6.88,1.0,0.08,0.0,0.0,0.65,0.67,0.67,4.41,0.11,0.22,1.31,0.14,2.37,1.84,0.11,0.11,0.11,3.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,1.0,5.0,1.0,11.0,2.0,2.0,6.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,8.93,6.0,5.83,1.0,0.04,0.0,0.0,0.15,0.16,0.16
847647484800398480829,2022,Necas-Kotkaniemi-Noesen,CAR,line,5on5,6,2053.0,61.0,0.28,0.4,0.4,17.07,0.88,0.93,4.72,0.51,9.53,6.42,0.87,0.88,0.88,16.0,7.0,9.0,32.0,0.0,0.0,0.0,4.0,0.0,7.0,12.0,16.0,23.0,3.0,6.0,18.0,21.0,7.0,6.0,19.0,4.0,0.0,0.44,0.45,0.0,0.0,0.0,0.0,32.49,23.0,23.37,4.0,0.19,0.0,0.0,1.07,1.08,1.07,24.34,2.26,1.67,6.0,0.84,13.65,9.58,2.12,2.25,2.12,21.0,13.0,14.0,48.0,3.0,4.0,0.0,3.0,2.0,13.0,9.0,18.0,31.0,5.0,12.0,18.0,22.0,5.0,5.0,25.0,7.0,2.0,0.69,1.04,0.52,3.0,0.0,0.0,47.31,34.0,33.4,3.0,0.35,0.72,0.72,1.88,1.88,1.84
847745684774928478420,2022,Compher-Rantanen-Mackinnon,COL,line,5on5,7,711.0,76.0,0.61,0.57,0.54,4.28,0.29,0.31,1.07,0.17,3.07,2.08,0.29,0.28,0.28,4.0,3.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,7.0,0.0,0.0,10.0,4.0,0.0,1.0,7.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,11.3,7.0,6.65,0.0,0.07,0.0,0.0,0.36,0.34,0.34,4.3,0.18,0.24,1.21,0.14,2.48,1.76,0.18,0.2,0.2,4.0,2.0,3.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,6.0,1.0,2.0,13.0,9.0,1.0,1.0,5.0,1.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,9.71,6.0,6.5,0.0,0.05,0.0,0.0,0.23,0.25,0.25
84752008479325,2022,Orlov-Mcavoy,BOS,pairing,5on5,7,4724.0,13.0,0.48,0.54,0.57,45.48,3.58,3.16,10.76,1.46,25.21,17.83,3.5,3.62,3.53,41.0,21.0,22.0,84.0,2.0,3.0,1.0,13.0,3.0,19.0,22.0,39.0,60.0,8.0,16.0,61.0,57.0,6.0,17.0,47.0,10.0,5.0,1.24,1.12,1.22,0.0,1.0,1.0,84.79,62.0,62.32,10.0,0.66,0.78,0.78,3.46,3.46,3.43,35.82,3.94,2.68,7.91,1.08,18.17,13.21,3.83,4.06,3.94,35.0,12.0,26.0,73.0,2.0,1.0,0.0,9.0,0.0,17.0,18.0,33.0,45.0,7.0,14.0,38.0,50.0,16.0,12.0,25.0,17.0,5.0,0.75,2.06,1.14,0.0,2.0,0.0,72.52,47.0,47.56,6.0,0.57,0.2,0.2,4.31,4.43,4.34
84764578478407,2022,Dunn-Larsson,SEA,pairing,5on5,14,14520.0,14.0,0.45,0.52,0.51,128.17,9.64,8.39,32.54,4.52,70.84,52.07,9.3,9.86,9.5,120.0,58.0,72.0,250.0,10.0,10.0,1.0,25.0,1.0,77.0,55.0,110.0,168.0,10.0,20.0,121.0,176.0,30.0,30.0,134.0,37.0,7.0,3.45,4.29,1.9,7.0,2.0,1.0,255.68,178.0,181.38,12.0,1.73,2.17,2.17,9.2,9.33,9.19,126.02,11.86,8.61,32.0,4.16,68.79,48.57,11.5,11.74,11.39,121.0,53.0,61.0,235.0,10.0,15.0,1.0,16.0,1.0,62.0,70.0,111.0,164.0,17.0,34.0,155.0,139.0,39.0,37.0,120.0,41.0,13.0,3.53,4.95,3.39,3.0,7.0,0.0,231.65,174.0,173.06,20.0,1.8,3.03,3.03,10.62,10.59,10.47
847519384794158482110,2022,Tatar-Mcleod-Mercer,NJD,line,5on5,3,1075.0,12.0,0.56,0.5,0.5,7.28,0.58,0.46,2.08,0.32,4.29,3.27,0.57,0.6,0.59,4.0,7.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,4.0,11.0,1.0,2.0,10.0,9.0,3.0,3.0,9.0,2.0,0.0,0.3,0.27,0.0,0.0,0.0,0.0,16.05,11.0,10.9,1.0,0.09,0.02,0.02,0.65,0.67,0.67,8.08,0.45,0.53,1.69,0.23,4.84,3.26,0.43,0.43,0.41,8.0,3.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,10.0,0.0,0.0,7.0,4.0,3.0,2.0,9.0,2.0,0.0,0.22,0.24,0.0,0.0,1.0,0.0,15.73,11.0,10.69,1.0,0.11,0.0,0.0,0.56,0.54,0.51
84779328477986,2022,Montour-Ekblad,FLA,pairing,5on5,17,931.0,148.0,0.53,0.48,0.52,9.29,0.86,0.63,2.04,0.28,4.51,3.67,0.86,0.89,0.89,10.0,2.0,2.0,14.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,8.0,10.0,2.0,4.0,6.0,7.0,2.0,0.0,7.0,5.0,0.0,0.24,0.63,0.0,1.0,1.0,0.0,14.41,12.0,12.28,0.0,0.13,0.47,0.0,1.0,1.03,1.02,8.12,0.78,0.53,1.97,0.26,4.45,3.01,0.78,0.78,0.78,6.0,5.0,4.0,15.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,6.0,11.0,1.0,2.0,4.0,1.0,4.0,2.0,8.0,1.0,2.0,0.18,0.14,0.46,0.0,0.0,0.0,15.06,11.0,10.87,0.0,0.11,0.02,0.02,0.86,0.87,0.87
84740138474567,2022,Cole-Bogosian,TBL,pairing,5on5,5,2258.0,17.0,0.69,0.68,0.68,25.72,2.22,1.9,6.15,0.87,12.92,9.93,2.19,2.22,2.19,20.0,14.0,11.0,45.0,2.0,1.0,0.0,3.0,1.0,12.0,15.0,18.0,32.0,1.0,2.0,16.0,46.0,8.0,5.0,24.0,8.0,2.0,0.77,0.99,0.46,0.0,1.0,1.0,45.04,34.0,34.5,2.0,0.4,0.03,0.03,2.59,2.58,2.55,11.21,1.02,0.83,2.7,0.38,6.45,4.62,0.98,0.99,0.96,12.0,4.0,5.0,21.0,1.0,1.0,0.0,2.0,0.0,5.0,7.0,11.0,15.0,2.0,4.0,15.0,38.0,11.0,4.0,11.0,4.0,1.0,0.26,0.46,0.3,0.0,1.0,0.0,20.66,16.0,15.68,2.0,0.17,0.3,0.3,0.89,0.88,0.88
84716868475462,2022,Staal-Gudas,FLA,pairing,5on5,17,1429.0,120.0,0.22,0.49,0.38,8.14,0.31,0.39,2.19,0.25,4.32,3.55,0.31,0.33,0.33,6.0,5.0,8.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,6.0,11.0,3.0,6.0,2.0,17.0,1.0,0.0,10.0,1.0,0.0,0.13,0.18,0.0,0.0,0.0,0.0,19.36,11.0,11.3,0.0,0.08,0.0,0.0,0.39,0.41,0.41,13.13,1.1,0.85,2.96,0.39,7.17,5.53,1.07,1.11,1.08,11.0,7.0,2.0,20.0,2.0,0.0,0.0,0.0,1.0,5.0,10.0,9.0,16.0,3.0,6.0,1.0,13.0,2.0,4.0,13.0,4.0,1.0,0.37,0.52,0.22,0.0,1.0,1.0,20.69,18.0,18.54,1.0,0.17,0.0,0.0,1.28,1.29,1.25
847576884775058477955,2022,Mccann-Wennberg-Schwartz,SEA,line,5on5,4,1693.0,13.0,0.43,0.49,0.54,15.79,1.08,1.1,3.88,0.49,8.96,6.49,1.06,1.08,1.06,8.0,14.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,8.0,22.0,1.0,2.0,12.0,15.0,5.0,4.0,16.0,6.0,0.0,0.4,0.68,0.0,0.0,0.0,0.0,27.86,22.0,21.81,2.0,0.23,0.0,0.0,1.31,1.31,1.28,13.94,1.45,0.92,4.19,0.53,6.77,5.14,1.41,1.46,1.42,7.0,12.0,10.0,29.0,0.0,3.0,0.0,0.0,1.0,7.0,8.0,7.0,19.0,1.0,2.0,24.0,22.0,3.0,7.0,13.0,3.0,3.0,0.34,0.37,0.74,0.0,0.0,0.0,28.74,19.0,18.75,5.0,0.2,0.48,0.48,1.17,1.18,1.17
847458684779878482665,2022,Donato-Beniers-Eberle,SEA,line,5on5,8,863.0,114.0,0.48,0.38,0.46,4.3,0.31,0.25,1.06,0.15,2.31,1.92,0.29,0.3,0.28,6.0,0.0,3.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,1.0,2.0,9.0,12.0,0.0,1.0,4.0,2.0,0.0,0.05,0.26,0.0,0.0,0.0,0.0,9.31,6.0,6.04,1.0,0.05,0.26,0.26,0.1,0.1,0.09,4.83,0.34,0.27,1.26,0.17,2.83,2.13,0.34,0.34,0.34,5.0,2.0,8.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,7.0,0.0,0.0,11.0,8.0,2.0,3.0,5.0,2.0,0.0,0.07,0.26,0.0,0.0,0.0,0.0,14.64,7.0,6.97,1.0,0.06,0.0,0.0,0.39,0.4,0.4
84752008478443,2022,Orlov-Carlo,BOS,pairing,5on5,7,696.0,56.0,0.52,0.64,0.59,7.22,0.43,0.44,1.72,0.23,4.19,2.99,0.43,0.41,0.41,8.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,9.0,0.0,0.0,1.0,10.0,0.0,3.0,9.0,1.0,0.0,0.25,0.18,0.0,1.0,0.0,0.0,13.74,10.0,9.68,1.0,0.09,0.0,0.0,0.52,0.49,0.49,5.11,0.4,0.35,1.29,0.16,2.73,2.08,0.4,0.4,0.4,6.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,6.0,2.0,4.0,1.0,4.0,3.0,0.0,6.0,0.0,1.0,0.17,0.0,0.22,0.0,0.0,1.0,7.78,7.0,6.89,0.0,0.07,0.0,0.0,0.47,0.48,0.48
847644284774568478420,2022,Compher-Rantanen-Nieto,COL,line,5on5,3,1139.0,11.0,0.39,0.41,0.35,7.2,0.89,0.54,1.73,0.23,3.17,2.46,0.89,0.95,0.95,6.0,3.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,8.0,1.0,2.0,9.0,7.0,6.0,2.0,4.0,4.0,1.0,0.15,0.54,0.2,0.0,1.0,0.0,16.63,9.0,9.63,0.0,0.11,0.0,0.0,1.0,1.08,1.08,11.99,1.36,0.86,3.4,0.49,6.33,4.55,1.22,1.33,1.19,12.0,5.0,6.0,23.0,0.0,4.0,0.0,2.0,0.0,6.0,5.0,12.0,17.0,1.0,2.0,14.0,23.0,2.0,0.0,12.0,2.0,3.0,0.2,0.26,0.89,0.0,0.0,0.0,22.85,17.0,16.9,0.0,0.18,0.94,0.94,0.6,0.59,0.57
84800698481524,2022,Byram-Makar,COL,pairing,5on5,6,3327.0,21.0,0.49,0.61,0.58,39.96,3.54,2.74,9.72,1.31,22.51,16.19,3.39,3.5,3.35,40.0,16.0,20.0,76.0,4.0,5.0,0.0,6.0,0.0,19.0,22.0,36.0,52.0,2.0,4.0,36.0,37.0,6.0,4.0,42.0,10.0,4.0,1.28,1.35,0.91,2.0,2.0,0.0,74.27,56.0,54.65,2.0,0.56,0.84,0.84,3.26,3.24,3.17,30.3,3.73,2.22,7.14,1.01,15.21,10.7,3.42,3.8,3.49,26.0,14.0,9.0,49.0,1.0,6.0,0.0,6.0,1.0,13.0,13.0,25.0,39.0,7.0,14.0,20.0,49.0,6.0,6.0,23.0,11.0,6.0,0.7,1.2,1.83,1.0,0.0,0.0,50.58,40.0,41.2,5.0,0.47,1.67,1.67,2.53,2.56,2.45
847121884757998476480,2022,Niederreiter-Namestnikov-Wheeler,WPG,line,5on5,3,1302.0,11.0,0.52,0.56,0.56,10.54,0.88,0.68,2.71,0.34,6.0,4.38,0.87,0.92,0.91,9.0,6.0,8.0,23.0,1.0,1.0,0.0,2.0,0.0,7.0,4.0,8.0,14.0,4.0,8.0,7.0,33.0,2.0,4.0,10.0,5.0,0.0,0.22,0.66,0.0,0.0,1.0,0.0,23.9,15.0,15.5,3.0,0.14,0.09,0.09,0.94,0.97,0.96,8.77,0.81,0.56,2.12,0.28,4.63,3.59,0.78,0.77,0.74,7.0,5.0,6.0,18.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,5.0,10.0,3.0,6.0,9.0,21.0,5.0,0.0,8.0,3.0,1.0,0.26,0.32,0.23,0.0,2.0,0.0,17.72,12.0,11.77,0.0,0.12,0.23,0.23,0.69,0.67,0.67
847740984774938477933,2022,Verhaeghe-Reinhart-Barkov,FLA,line,5on5,17,1493.0,180.0,0.73,0.63,0.56,14.12,1.27,0.91,3.72,0.51,7.67,5.92,1.24,1.23,1.2,15.0,5.0,10.0,30.0,0.0,3.0,0.0,4.0,0.0,6.0,7.0,15.0,20.0,2.0,4.0,6.0,18.0,3.0,4.0,14.0,5.0,1.0,0.42,0.6,0.25,0.0,0.0,0.0,28.81,20.0,19.44,1.0,0.19,0.38,0.38,1.09,1.06,1.06,11.0,0.48,0.65,2.92,0.38,6.6,4.97,0.46,0.48,0.47,9.0,7.0,2.0,18.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,9.0,16.0,0.0,0.0,16.0,16.0,3.0,5.0,13.0,3.0,0.0,0.18,0.3,0.0,0.0,0.0,0.0,18.44,16.0,16.32,2.0,0.13,0.0,0.0,0.61,0.61,0.59
847579484784498480027,2022,Robertson-Hintz-Seguin,DAL,line,5on5,13,5309.0,84.0,0.6,0.58,0.58,55.4,4.82,3.64,13.8,1.88,31.46,22.4,4.71,4.87,4.76,50.0,28.0,29.0,107.0,3.0,7.0,0.0,8.0,2.0,30.0,28.0,47.0,75.0,4.0,8.0,58.0,35.0,7.0,19.0,58.0,16.0,4.0,1.77,2.03,1.03,0.0,3.0,0.0,108.66,78.0,79.06,9.0,0.75,1.31,1.31,4.27,4.29,4.23,41.99,3.23,2.4,10.58,1.32,21.97,17.49,3.17,3.24,3.18,35.0,22.0,20.0,77.0,3.0,3.0,1.0,5.0,1.0,19.0,26.0,32.0,54.0,4.0,8.0,54.0,57.0,12.0,16.0,43.0,11.0,3.0,0.95,1.45,0.84,1.0,0.0,2.0,75.83,57.0,56.39,6.0,0.49,0.6,0.6,3.13,3.12,3.08
847578684779348478402,2022,Hyman-Draisaitl-Mcdavid,EDM,line,5on5,8,1330.0,68.0,0.52,0.64,0.61,20.17,1.83,1.65,4.51,0.71,11.09,8.21,1.78,1.75,1.71,22.0,6.0,11.0,39.0,4.0,2.0,0.0,4.0,0.0,10.0,8.0,18.0,24.0,2.0,4.0,17.0,10.0,2.0,6.0,20.0,7.0,1.0,0.63,0.78,0.42,3.0,1.0,0.0,37.19,28.0,26.55,5.0,0.35,0.52,0.52,1.65,1.62,1.6,13.7,1.68,1.02,3.48,0.47,6.66,4.7,1.34,1.7,1.36,13.0,5.0,4.0,22.0,0.0,5.0,0.0,1.0,0.0,7.0,5.0,13.0,18.0,2.0,4.0,13.0,9.0,7.0,1.0,12.0,3.0,3.0,0.48,0.41,0.79,0.0,0.0,0.0,22.95,18.0,18.94,0.0,0.22,1.03,1.03,0.86,0.87,0.83
847528784762928481559,2022,Palat-Haula-Hughes,NJD,line,5on5,9,4126.0,31.0,0.48,0.42,0.39,28.08,2.61,1.88,7.31,1.0,14.27,10.92,2.54,2.67,2.59,24.0,14.0,19.0,57.0,2.0,2.0,0.0,0.0,0.0,18.0,16.0,22.0,36.0,4.0,8.0,35.0,24.0,14.0,20.0,24.0,13.0,1.0,0.77,1.59,0.25,0.0,2.0,0.0,58.1,38.0,38.6,11.0,0.39,0.32,0.32,2.69,2.76,2.71,42.92,2.89,2.55,11.79,1.53,22.98,17.26,2.84,2.87,2.82,39.0,20.0,19.0,78.0,4.0,4.0,0.0,2.0,0.0,25.0,24.0,35.0,55.0,3.0,6.0,36.0,36.0,9.0,15.0,50.0,7.0,2.0,1.46,1.0,0.42,2.0,2.0,0.0,76.67,59.0,57.9,5.0,0.53,0.25,0.25,3.16,3.14,3.11
847519384752878481559,2022,Tatar-Haula-Hughes,NJD,line,5on5,7,938.0,78.0,0.39,0.42,0.43,8.76,0.51,0.46,2.91,0.3,4.51,3.32,0.51,0.53,0.53,5.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,5.0,12.0,1.0,2.0,13.0,4.0,1.0,4.0,10.0,2.0,0.0,0.2,0.31,0.0,0.0,0.0,0.0,14.41,12.0,12.44,1.0,0.1,0.0,0.0,0.6,0.63,0.63,11.1,0.8,0.72,3.48,0.41,6.32,4.26,0.8,0.79,0.78,11.0,5.0,3.0,19.0,3.0,0.0,0.0,3.0,0.0,6.0,4.0,8.0,13.0,0.0,0.0,7.0,10.0,3.0,6.0,13.0,3.0,0.0,0.39,0.41,0.0,1.0,2.0,0.0,18.56,16.0,15.72,4.0,0.15,0.0,0.0,0.96,0.93,0.92
84774988479576,2022,Nurse-Desharnais,EDM,pairing,5on5,9,638.0,71.0,0.26,0.43,0.55,3.84,0.15,0.24,0.91,0.11,2.65,1.95,0.15,0.15,0.15,4.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,2.0,5.0,1.0,0.0,0.07,0.08,0.0,0.0,0.0,0.0,6.11,6.0,6.02,1.0,0.05,0.0,0.0,0.2,0.2,0.2,3.85,0.42,0.25,0.96,0.13,1.96,1.28,0.42,0.42,0.41,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,8.0,3.0,1.0,1.0,4.0,0.0,1.0,0.12,0.0,0.3,0.0,0.0,1.0,7.52,5.0,4.81,0.0,0.05,0.3,0.3,0.17,0.17,0.17
847740984779338477935,2022,Verhaeghe-Bennett-Reinhart,FLA,line,5on5,4,1232.0,39.0,0.3,0.6,0.55,12.0,0.57,0.67,3.07,0.38,6.98,5.33,0.57,0.56,0.55,12.0,5.0,9.0,26.0,2.0,0.0,0.0,3.0,1.0,6.0,5.0,10.0,15.0,1.0,2.0,12.0,13.0,1.0,4.0,16.0,1.0,0.0,0.46,0.11,0.0,2.0,0.0,0.0,23.81,17.0,16.23,2.0,0.14,0.0,0.0,0.7,0.69,0.68,10.36,1.34,0.73,2.61,0.34,5.35,3.63,1.24,1.38,1.28,11.0,3.0,3.0,17.0,2.0,1.0,1.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,13.0,11.0,3.0,4.0,9.0,4.0,1.0,0.29,0.61,0.43,0.0,1.0,1.0,18.81,14.0,14.73,3.0,0.16,0.43,0.43,1.06,1.1,1.07
847418984788438481618,2022,Newhook-Eller-Malgin,COL,line,5on5,3,613.0,22.0,0.24,0.37,0.42,3.29,0.13,0.19,0.87,0.11,2.24,1.46,0.13,0.12,0.12,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,6.0,6.0,0.0,4.0,5.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.47,5.0,4.72,2.0,0.04,0.0,0.0,0.17,0.16,0.15,5.15,0.42,0.37,1.27,0.16,2.75,2.03,0.42,0.46,0.46,6.0,1.0,5.0,12.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,7.0,0.0,2.0,5.0,2.0,0.0,0.15,0.28,0.0,0.0,1.0,0.0,13.05,7.0,7.65,1.0,0.08,0.14,0.14,0.37,0.4,0.4
84745678477938,2022,Fleury-Bogosian,TBL,pairing,5on5,1,731.0,3.0,0.18,0.59,0.54,5.03,0.15,0.23,1.66,0.19,2.64,2.13,0.15,0.14,0.14,5.0,2.0,3.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,7.0,2.0,10.0,3.0,16.0,4.0,1.0,7.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,9.27,7.0,6.71,1.0,0.05,0.02,0.02,0.17,0.17,0.17,4.69,0.66,0.32,1.06,0.14,2.37,1.44,0.61,0.68,0.63,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,6.0,2.0,10.0,7.0,18.0,2.0,2.0,3.0,2.0,1.0,0.09,0.29,0.28,0.0,0.0,0.0,7.81,6.0,6.3,1.0,0.07,0.28,0.28,0.45,0.47,0.46
847793984784838479318,2022,Marner-Matthews-Nylander,TOR,line,5on5,9,927.0,91.0,0.69,0.51,0.6,11.01,1.28,0.74,2.6,0.36,5.99,4.04,1.24,1.24,1.21,10.0,5.0,3.0,18.0,1.0,1.0,0.0,3.0,0.0,5.0,5.0,9.0,14.0,0.0,0.0,12.0,8.0,4.0,7.0,11.0,1.0,3.0,0.35,0.14,0.79,1.0,0.0,0.0,17.34,15.0,14.39,4.0,0.15,0.3,0.3,1.13,1.12,1.1,6.61,0.58,0.49,1.67,0.26,4.07,2.94,0.57,0.65,0.63,7.0,3.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,10.0,1.0,2.0,8.0,8.0,2.0,1.0,9.0,0.0,1.0,0.3,0.0,0.28,0.0,0.0,0.0,18.85,10.0,11.19,1.0,0.1,0.0,0.0,0.68,0.76,0.74
