team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
5,2016,33,8476884,Derrick Pouliot,/api/v1/people/8476884,D,Defenseman,Defenseman,D
5,2016,70,8476897,Oskar Sundqvist,/api/v1/people/8476897,C,Center,Forward,C
5,2016,37,8477240,Carter Rowney,/api/v1/people/8477240,C,Center,Forward,C
5,2016,2,8477244,Chad Ruhwedel,/api/v1/people/8477244,D,Defenseman,Defenseman,D
5,2016,59,8477404,Jake Guentzel,/api/v1/people/8477404,L,Left Wing,Forward,LW
5,2016,48,8477520,Jean-Sebastien Dea,/api/v1/people/8477520,C,Center,Forward,C
5,2016,73,8477839,Conor Sheary,/api/v1/people/8477839,L,Left Wing,Forward,LW
5,2016,51,8478866,Dominik Simon,/api/v1/people/8478866,C,Center,Forward,C
5,2016,29,8470594,Marc-Andre Fleury,/api/v1/people/8470594,G,Goalie,Goalie,G
5,2016,30,8476899,Matt Murray,/api/v1/people/8476899,G,Goalie,Goalie,G
5,2016,1,8477237,Mike Condon,/api/v1/people/8477237,G,Goalie,Goalie,G
5,2016,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G
6,2016,33,8465009,Zdeno Chara,/api/v1/people/8465009,D,Defenseman,Defenseman,D
6,2016,20,8468575,Dominic Moore,/api/v1/people/8468575,C,Center,Forward,C
6,2016,26,8468639,John-Michael Liles,/api/v1/people/8468639,D,Defenseman,Defenseman,D
6,2016,37,8470638,Patrice Bergeron,/api/v1/people/8470638,C,Center,Forward,C
6,2016,21,8470655,David Backes,/api/v1/people/8470655,R,Right Wing,Forward,RW
6,2016,18,8471226,Drew Stafford,/api/v1/people/8471226,R,Right Wing,Forward,RW
6,2016,46,8471276,David Krejci,/api/v1/people/8471276,C,Center,Forward,C
6,2016,54,8471717,Adam McQuaid,/api/v1/people/8471717,D,Defenseman,Defenseman,D
6,2016,63,8473419,Brad Marchand,/api/v1/people/8473419,L,Left Wing,Forward,LW
6,2016,39,8473492,Matt Beleskey,/api/v1/people/8473492,L,Left Wing,Forward,LW
6,2016,18,8474062,Riley Nash,/api/v1/people/8474062,C,Center,Forward,C
6,2016,11,8474625,Jimmy Hayes,/api/v1/people/8474625,R,Right Wing,Forward,RW
6,2016,15,8475727,Ryan Spooner,/api/v1/people/8475727,C,Center,Forward,C
6,2016,86,8476191,Kevan Miller,/api/v1/people/8476191,D,Defenseman,Defenseman,D
6,2016,46,8476303,Rob O'Gara,/api/v1/people/8476303,D,Defenseman,Defenseman,D
6,2016,7,8476374,Sean Kuraly,/api/v1/people/8476374,C,Center,Forward,C
6,2016,70,8476476,Joe Morrow,/api/v1/people/8476476,D,Defenseman,Defenseman,D
6,2016,24,8476525,Colin Miller,/api/v1/people/8476525,D,Defenseman,Defenseman,D
6,2016,47,8476792,Torey Krug,/api/v1/people/8476792,D,Defenseman,Defenseman,D
6,2016,48,8476891,Matt Grzelcyk,/api/v1/people/8476891,D,Defenseman,Defenseman,D
6,2016,59,8477213,Tim Schaller,/api/v1/people/8477213,L,Left Wing,Forward,LW
6,2016,25,8477320,Anton Blidh,/api/v1/people/8477320,L,Left Wing,Forward,LW
6,2016,22,8477417,Peter Cehlarik,/api/v1/people/8477417,L,Left Wing,Forward,LW
6,2016,88,8477956,David Pastrnak,/api/v1/people/8477956,R,Right Wing,Forward,RW
6,2016,43,8478046,Danton Heinen,/api/v1/people/8478046,L,Left Wing,Forward,LW
6,2016,77,8478366,Frank Vatrano,/api/v1/people/8478366,R,Right Wing,Forward,RW
6,2016,23,8478417,Jakob Forsbacka Karlsson,/api/v1/people/8478417,C,Center,Forward,C
6,2016,25,8478443,Brandon Carlo,/api/v1/people/8478443,D,Defenseman,Defenseman,D
6,2016,21,8478512,Austin Czarnik,/api/v1/people/8478512,C,Center,Forward,C
6,2016,55,8478569,Noel Acciari,/api/v1/people/8478569,C,Center,Forward,C
6,2016,,8474019,Tommy Cross,/api/v1/people/8474019,D,Defenseman,Defenseman,D
6,2016,73,8479325,Charlie McAvoy,/api/v1/people/8479325,D,Defenseman,Defenseman,D
6,2016,31,8471418,Anton Khudobin,/api/v1/people/8471418,G,Goalie,Goalie,G
6,2016,40,8471695,Tuukka Rask,/api/v1/people/8471695,G,Goalie,Goalie,G
6,2016,31,8475876,Zane McIntyre,/api/v1/people/8475876,G,Goalie,Goalie,G
6,2016,32,8476876,Malcolm Subban,/api/v1/people/8476876,G,Goalie,Goalie,G
7,2016,12,8467407,Brian Gionta,/api/v1/people/8467407,R,Right Wing,Forward,RW
7,2016,4,8470324,Josh Gorges,/api/v1/people/8470324,D,Defenseman,Defenseman,D
7,2016,,8470852,Matt Moulson,/api/v1/people/8470852,L,Left Wing,Forward,LW
7,2016,11,8471742,Cody Franson,/api/v1/people/8471742,D,Defenseman,Defenseman,D
